,ACC,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,BANKBARODA,BHEL,BPCL,BHARTIARTL,INFRATEL,BOSCHLTD,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ITC,ICICIBANK,IDEA,INDUSINDBK,INFY,KOTAKBANK,LT,LUPIN,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMTRDVR,TATAMOTORS,TATAPOWER,TATASTEEL,TECHM,ULTRACEMCO,WIPRO,YESBANK,ZEEL,NSEI
2013-05-31,1141.64,149.24,171.428,436.7215,82.5077,247.73,91.37,190.829,146.7879,296.351,158.07,9036.13,364.7163,250.43,2030.3157,3638.36,283.0088,2784.69,339.2207,678.17,1570.21,98.4692,553.124,843.3512,208.24491,188.84,129.95,504.15,492.31575,389.19599999999997,881.4711,723.7080000000001,1569.01,140.34,297.5688,106.26,781.7352,171.3696,516.37902,1408.368,168.89,306.4082,79.80314,263.3837,220.4613,1852.08,305.45925,470.79,219.12400000000002,5985.950195
2013-06-03,1145.99,150.71,167.6206,421.5627,86.0665,247.79,92.85,187.451,143.2823,297.774,156.08,8924.71,361.76353,251.55,2049.5805,3627.3,288.0023,2720.83,337.9911,667.18,1510.66,97.5076,552.751,823.3605,205.88584,187.32,128.91,496.94,513.21935,382.9576,873.0078,738.9630000000001,1532.8,138.52,287.6771,104.48,763.8958,173.3037,503.2977,1381.0639999999999,168.06,307.1416,78.59813,267.6719,214.2515,1832.61,302.94212999999996,485.67,228.81599999999997,5939.299805
2013-06-04,1141.5,152.47,163.9072,420.3055,89.8433,241.65,92.51,185.88099999999997,144.6456,298.559,157.33,8929.99,369.29312000000004,250.66,2093.4962,3532.79,287.7249,2683.46,335.00800000000004,661.27,1510.75,96.9787,551.444,809.2913,206.65229,186.18,134.31,496.45,509.50402,381.4166,886.9779,754.758,1511.55,140.21,288.7661,106.17,756.4304,169.8165,503.59443,1377.2579999999998,164.49,299.3671,79.49076,269.7031,214.7646,1842.42,308.48913999999996,475.62,231.53,5919.450195
2013-06-05,1128.71,151.69,161.1339,419.852,90.5212,239.37,92.47,185.025,145.5414,296.842,156.77,8940.31,369.63759,249.54,2096.9414,3480.2,291.2388,2704.2,331.0003,666.02,1506.14,98.5654,551.07,799.5802,204.6305,185.56,134.95,499.23,502.43032,381.9883,893.4278,751.52,1532.51,140.11,294.5741,105.47,777.5662,170.1137,512.8675900000001,1379.5610000000001,166.2,300.5405,79.4015,270.0191,209.0907,1828.02,302.98873,482.77,225.908,5923.850098
2013-06-06,1131.85,149.68,164.3772,450.0289,89.9401,245.58,94.64,182.93099999999998,145.2883,289.628,156.45,8966.0,369.63759,249.35,2074.8138,3397.49,287.0776,2709.61,340.4959,660.45,1488.82,98.9019,551.5840000000001,800.5749,205.18188999999998,188.86,131.33,496.75,495.97959000000003,385.0951,900.8537,739.012,1550.93,137.2,293.9388,105.09,767.8709,171.5413,503.52024000000006,1394.6860000000001,165.42,299.9533,78.77665999999999,266.5886,210.77700000000002,1868.15,307.6501,490.4,227.798,5921.399902
2013-06-07,1128.76,149.24,161.6509,445.816,89.2865,238.68,92.21,180.21900000000002,146.5347,282.954,153.25,8908.31,367.42301000000003,246.57,2125.7173,3489.69,283.9335,2714.05,338.9247,654.59,1489.32,98.0365,551.864,795.222,204.53859,186.75,127.42,494.26,499.48096,379.2294,888.7393,747.547,1519.46,134.52,289.7643,103.78,759.7268,169.4774,500.72594000000004,1440.3929999999998,161.71,295.2589,79.08903000000001,263.6546,213.5004,1834.23,312.21823,485.57,224.455,5881.0
2013-06-10,1151.33,148.01,162.591,441.9636,85.1466,234.69,91.4,175.271,142.6785,278.48900000000003,150.84,9022.15,368.30886,246.77,2117.1767,3536.48,280.882,2715.22,343.1373,654.79,1485.39,96.7383,553.311,807.7754,206.46849,182.84,128.51,482.86,507.63659,374.6313,883.7997,746.86,1487.17,136.57,291.3524,103.17,765.3016,168.4224,493.9009,1446.1779999999999,158.04,289.5375,78.24098000000001,262.3456,214.2743,1867.02,320.00272,473.88,224.019,5878.0
2013-06-11,1147.87,145.56,165.2233,437.3318,83.1371,229.06,91.23,172.417,139.8545,273.532,142.68,9201.28,373.91911,240.56,2119.5544,3467.38,282.9164,2724.44,344.162,643.7,1494.84,90.7282,554.058,787.4531,204.84461000000002,176.09,129.75,464.78,505.33966,372.5187,882.9191,742.1510000000001,1456.48,136.7,279.6911,101.15,761.6658,167.24599999999998,485.86415999999997,1423.8929999999998,153.21,286.7015,73.51,253.8595,220.5752,1831.77,321.6808,455.96,215.636,5788.799805
2013-06-12,1135.27,141.48,163.8602,437.9552,84.5655,220.7,91.38,170.657,141.2763,272.6,141.15,8940.86,378.00377000000003,233.73,2114.2166,3436.07,281.9917,2712.78,347.7826,642.78,1456.27,88.7569,554.198,777.5999,202.7925,176.86,133.47,480.08,494.28609000000006,371.0026,878.8602,756.425,1445.93,137.57,280.5986,101.29,766.7074,167.9619,485.02339000000006,1392.1729999999998,151.2,287.093,71.23373000000001,247.1338,223.0362,1815.4,321.02822000000003,452.87,210.40200000000002,5760.200195
2013-06-13,1128.57,140.65,164.5653,432.8998,80.2561,220.04,104.95,166.613,139.1729,282.365,142.54,8883.12,372.54116,230.53,2095.3887,3423.34,274.224,2679.71,345.0045,639.51,1459.57,93.0842,555.178,769.4994,200.34153,174.84,134.21,476.38,485.8242,369.5362,877.0667,746.7130000000001,1423.41,136.25,280.5078,99.18,765.7379,169.0294,469.5434,1370.884,146.07,276.7257,69.76083,240.2728,221.4074,1796.81,316.97283,441.28,210.014,5699.100098
2013-06-14,1137.99,145.85,167.3856,444.1309,82.1445,224.78,106.47,167.612,143.6913,284.08299999999997,143.7,8897.3,371.9506,232.11,2111.6934,3454.3,279.8648,2712.63,347.8054,649.22,1452.15,99.6712,554.151,791.1007,203.252,180.28,135.15,469.85,488.89607,376.1475,906.6428,768.59,1479.64,138.34,282.459,102.32,789.8308,171.2943,471.59584,1375.6729999999998,151.89,290.27099999999996,72.30489,247.4949,220.063,1847.84,314.68875,462.43,213.988,5808.399902
2013-06-17,1128.95,147.22,168.3727,445.6748,87.6886,227.9,106.73,173.606,142.9122,290.51099999999997,141.01,8922.34,374.2636,232.85,2083.1601,3494.26,277.1369,2739.42,353.5437,651.47,1471.55,98.0846,556.298,800.0065,203.31265,180.17,138.52,476.71,494.54087000000004,375.8741,915.7356,773.9860000000001,1500.26,137.11,283.911,101.48,800.3987,172.9646,481.06684,1377.332,152.67,292.8628,73.51,250.113,221.35,1884.57,315.15488999999997,467.55,217.428,5850.049805
2013-06-18,1137.75,151.1,168.3727,445.6651,87.8097,222.8,103.63,171.94099999999997,142.1137,286.536,140.74,8920.86,373.67304,233.73,2068.1171,3556.87,272.1897,2714.98,355.1377,641.8,1480.91,97.4114,556.065,790.1533,202.27143,178.45,140.26,468.38,499.43032,379.1797,904.8182,775.3589999999999,1503.49,133.61,279.2827,101.67,798.3143,171.1059,480.67119,1369.13,147.39,291.0539,74.35795999999999,257.3803,222.8193,1839.85,318.09157000000005,459.05,222.37099999999998,5813.600098
2013-06-19,1139.16,147.57,172.6971,449.1036,87.9307,222.54,103.25,171.513,142.0748,293.996,143.61,8889.69,373.52541,231.03,2037.7886,3605.77,275.4262,2718.88,355.1149,649.37,1465.58,100.2963,555.224,798.4432,202.11795,177.75,146.85,469.21,497.75640999999996,380.845,904.7861,780.166,1508.57,131.97,280.281,100.82,806.3614,171.2901,475.40402,1353.862,146.37,285.6745,73.91164,262.7969,230.6697,1812.24,320.23579,462.0,224.261,5822.25
2013-06-20,1103.51,146.14,172.9792,445.5092,83.355,214.7,96.9,163.04399999999998,136.8553,283.445,137.04,8873.84,373.13172000000003,228.22,2016.3887,3598.06,269.4618,2684.24,346.05199999999996,621.45,1449.12,93.9977,553.871,774.5681,197.70675,171.12,141.6,440.58,483.61957,367.1501,878.3561,765.304,1490.39,127.6,271.7505,99.28,773.6881,167.2502,479.41002000000003,1331.862,141.14,282.3986,72.26021999999999,246.0505,224.3004,1791.64,323.96488,443.93,220.917,5655.899902
2013-06-21,1089.98,148.65,175.1884,443.9555,82.7014,218.15,92.3,162.045,135.6868,286.536,139.12,8808.06,375.29706,230.3,2058.8487,3500.8,267.8435,2715.42,345.551,620.13,1470.37,90.3917,551.3969999999999,777.5525,197.49263,170.91,138.67,455.33,493.75532000000004,362.6266,876.4683,772.5139999999999,1519.22,130.15,279.2827,100.54,768.6949,166.5427,469.09828,1348.694,138.7,280.736,72.75121999999999,245.5991,226.8416,1787.84,324.80392,437.41,228.283,5667.649902
2013-06-24,1091.01,147.96,168.8427,427.93199999999996,83.6455,215.26,92.42,157.43,132.0254,278.194,140.35,8692.69,374.11597,229.07,2041.0399,3341.56,263.7748,2687.51,346.4619,610.47,1427.83,90.4878,545.1419999999999,781.4369,192.62195,171.61,136.14,444.94,485.92627000000005,344.8308,852.4302,781.638,1509.25,129.24,271.1606,99.32,768.5011,163.1392,468.43062000000003,1337.741,134.54,277.6549,73.37606,240.7242,228.3227,1756.83,323.07921,425.96,223.72799999999998,5590.25
2013-06-25,1097.71,142.32,172.1331,424.8441,85.0255,213.25,95.12,155.289,134.3624,289.824,134.58,8473.56,373.42697999999996,226.91,2037.74,3293.79,264.5608,2726.25,342.0443,618.91,1428.19,93.3246,548.69,774.4734,195.86876,168.95,141.55,462.59,484.59938,357.0592,860.4215,759.221,1509.99,125.64,282.5951,96.7,779.3114,159.7356,469.22192,1320.293,130.59,275.2588,71.8139,240.5436,230.111,1761.32,320.46885,432.48,218.93099999999998,5609.100098
2013-06-26,1094.38,145.06,166.9625,437.6533,82.6287,216.19,95.0,155.289,135.7647,272.551,136.05,8471.38,373.62384,222.47,2034.0522,3310.41,274.1316,2718.2,349.33099999999996,608.03,1480.87,91.0648,549.25,772.7206,197.86023,167.85,136.24,446.41,489.80485999999996,342.1217,851.1398,745.6339999999999,1509.55,128.6,279.918,99.42,779.1174,159.0868,464.49879000000004,1363.345,129.32,266.6529,71.8139,238.8735,236.7082,1750.86,324.52425,433.26,221.69299999999998,5588.700195
2013-06-27,1126.6,146.98,171.005,442.0464,85.6792,220.8,95.09,155.05100000000002,134.6351,275.54400000000004,140.77,8571.69,381.59632999999997,221.59,2095.5827,3250.25,276.5358,2687.95,362.2423,631.11,1490.72,92.1226,549.81,805.4826,197.0947,168.57,138.67,446.85,506.82987,349.0064,849.7872,757.308,1486.53,127.69,290.6264,99.93,804.7132,160.1292,480.5228,1414.7420000000002,132.0,264.3547,72.66195,238.4672,246.2786,1851.39,328.30767000000003,428.28,228.81599999999997,5682.350098
2013-06-28,1145.29,147.52,175.6585,451.6313,87.4465,229.49,96.4,165.804,142.9317,286.34,144.56,8937.01,385.77942,233.35,2153.4255,3220.91,289.71299999999997,2692.83,353.4071,653.57,1503.93,95.969,546.262,845.7976,198.71766000000002,175.15,140.31,458.42,510.10667,358.9979,885.9707,766.628,1502.71,130.83,300.4728,104.39,836.3199,163.5871,500.28082,1439.634,137.67,275.1125,77.03596,247.1338,241.4934,1850.8,330.1048,445.48,228.767,5842.200195
